content,rating,author,time,votes,ip_location,movie
整部片子最可圈可点的是最后的拳击赛，滥用剪辑+起死回生+音乐铺满是国产鸡汤片的通病，但贾玲没有，拳是一拳一拳打到身上的，无论你跨过山河湖海，春夏秋冬，世界没有改变，只有你改变了，业余拳击手如果处女秀就战胜职业拳击手，这么拍是电影在造梦，而失败才是普通人咸咸的人生。,4,辛波卡,2024-02-16 17:13:54,48,山东,热辣滚烫
"如果按照女性主义的严格标准来看，国产片还有很长的路要走，但是女导演实在是很有个人魅力，我觉得能打到五星的最主要原因是她能拍出女性触底反弹的那股劲儿来，这种精气神是女性主义最核心的东西，是有灵魂的。从这个层面来说本片已经在你好李焕英之后很大很大地走出一步了。有力量，能鼓舞人，倒台之后的闪回有艺术性，每个主要女性都有丰富的故事线和个性，能拍出商业片的女导演太少了，支持一下。然后单论剧情，本片就是很工整的剧情片，缺点是前摇太长了有点无聊，然后那条爱情线比较工具哈哈哈。非常喜欢倒地闪回，还有那扇被风吹开的窗户，导演身上的喜剧特质甚至消解了跳窗的严肃，处理得很高级。",5,西区苛刻,2024-02-12 01:08:39,154,山东,热辣滚烫
年度最佳健身广告。翻拍+套路，但谁在大银幕上看不羡慕贾玲的肌肉？之前觉得拿贾玲减100斤当噱头没意思，看完给我大宣特宣！内娱一帮白幼瘦里，贾玲这个肌肉和减下来的大气坚毅脸廓👍朗朗乾坤遍地贱人都是砂皮，为爱情为亲情都不如唯有爱自己，为自己搏一把。,5,自律,2024-02-10 12:27:03,268,上海,热辣滚烫
"没有过度歌颂苦难，也没有刻意渲染结果。打不赢就是打不赢，“看心情吧”就是整个故事最好的结局。
拳击场上我脑海里无数次闪回你好李焕英的片段。真的，贾玲最大的必杀技是真诚！😭
我们需要女性导演。玲姐！我永远的姐！太蒂了！",5,九个屁桃,2024-02-15 00:19:09,107,重庆,热辣滚烫
太不容易了啊 要赢一次真的太不容易了呜呜呜……看到一句很好的总结“这不是一个关于减肥的故事，也不是一个关于拳击的故事，好像更不是一个关于赢的故事，而是一个女性揪着自己的头发，把自己从烂泥沼里拽出来的故事”,5,原来是西门大嫂,2024-02-13 23:20:33,52,山东,热辣滚烫
讨好型人格的自我救赎，不是非得赢一次而是非得为自己活一次，好喜欢贾玲这种把所有观众当自己朋友的感觉,5,SiMON ★Joanne,2024-02-12 16:42:09,112,湖南,热辣滚烫
从李焕英就能看出来贾玲对电影的理解就是120分钟的真人秀，这部更加走火入魔了。,2,cinvro,2024-05-06 12:02:08,41,美国,热辣滚烫
除了女主，所有女性都是反派的独立女性电影……,1,Fran,2024-02-22 13:11:34,120,江苏,热辣滚烫
前半部分一直在想，如果不提前知道贾玲瘦身成功，这部电影的叙事动力是什么，我作为观众还有兴趣看下去吗。等到春夏秋冬转场，片尾响起《送你一朵小红花》的时候，已经哭到不能自已。我知道前面的问题已经不再重要，这部电影讲的是一个好人该怎么存在、怎么和种种不公、偏见抗争的问题，是关于人如何找寻的问题。谢谢贾玲，要开始运动了。,4,赫恩曼尼,2024-02-20 19:42:34,43,北京,热辣滚烫
首先她为了拿减肥噱头割韭菜而拍了部电影是对电影艺术的不尊重。其次她擂台上耍王八拳是对拳击艺术的不尊重。然后说对女性的不尊重，电影里暗含的价值观，这种把女性自我价值践踏到泥里的东西也能用来打拳？？？女性的价值提现仅仅是外观和xing能力吗？？？无数觉醒女性奋力重塑起来的性别平等的价值观 被贾玲全部击碎。啊啊啊太糟糕了这粑粑,1,大小暗,2024-05-06 20:16:30,70,广东,热辣滚烫
假大空强煽情，剧情发展牵强突兀没有基本逻辑，人物塑造单薄。我知道导演是想借减肥表达全力拼搏向上的精神，但你这是电影不是靠喊口号，导演的表述力剧情的紧凑和人物塑造至关重要，更别提艺术价值，以前的商业片即使冲着赚钱也有很强的观赏价值，这部除了减肥没有其他印象，减肥增肥等等对于演员来说难道不是正常工作的一部分吗？结果成了富人的”拼搏““难能可贵”，上层人对下层人的意淫。营销确实是教科书级别，专门针对部分人群赚大钱，建议以后的电影都照着这个教科书营销。幸好我早有心理准备没花钱看的。最后说一句，我怀疑贾玲加入了光明会，（只是怀疑），因为有她举起眼睛的照片,2,滚滚长江都是水,2024-02-22 13:21:17,88,重庆,热辣滚烫
重点其实不在减肥 ，而是性格上的重建。“对别人都挺好的，但是总是受伤”，练拳击也是击碎无底线讨好别人的自己，不要把两个苹果都给出去，这就是人性。,4,柑橘和柠檬啊,2024-02-11 10:13:54,98,浙江,热辣滚烫
贾玲是个狠人，电影真的难评,3,momo,2024-02-13 22:10:47,56,山东,热辣滚烫
讨好型人格离自尊自爱只差一次顿悟,4,毛舜禹,2024-02-10 14:06:58,270,安徽,热辣滚烫
美丽和被爱不是解药。,4,耳得为声,2024-02-16 22:01:25,53,重庆,热辣滚烫
没有不爱吃苹果，是不爱吃牛蛙，什么时候吃，看心情吧。,5,Rosa,2024-02-15 21:31:34,94,安徽,热辣滚烫
这片最好的地方在没有拍乐莹打赢了拳击比赛，走上人生巅峰，而是将坚持打完一场比赛就视作胜利，之前对三个傻瓜最不喜欢的一点就在这。乐莹没有取得世俗意义上的胜利，但是通过坚持和付出，赢得了对自我的胜利，这就可以了。,4,Lostpast,2024-07-20 08:26:33,41,江苏,热辣滚烫
相较于品质，本片的意义要更加重大一些。这是春节档唯一的大女主戏，并展示了绝地求生的女性魅力。贾玲在形体上的脱胎换骨也极具冲击力。不过若是对比《百元之恋》中的安藤樱，贾玲的面部形象和眼神戏都要弱不少，严格评价甚至可以说是“有形无神”。影片中也充斥了太多闪回，显得臃肿。但，《热辣滚烫》依然值得赞美，因为贾玲作品最大的亮点是勇敢与真诚，她愿意付出太多代价减肥100斤，也敢于运用长镜头来拍残酷的拳击对垒过程。同时，也做出了女性觉醒的成长线。,3,居无间,2024-02-10 22:54:03,36,江苏,热辣滚烫
喜欢女性导演视角下的女性角色，大姨妈是可以直接拿出来说的，拒绝月经羞耻。女性出轨离婚当小三，没有扇耳光谩骂挨打讽刺羞辱骂街。电视机后台没关掉的麦，去闺蜜和前男友的婚礼当伴娘，预支工资换取健身教练比赛资格。她像一个局外人，被操控和利用，最后又被丢弃。在最绝望的时候，手掌握紧成拳头，砸向了恶心令人呕吐、喜欢揩油的烧烤店老板，砸向了不公和愤怒，砸向委屈和失败。跌入谷底的时候就是迎接黎明的时刻，最后的减肥健身视频被剪辑成两个春夏秋冬，但是我知道背后的艰辛和付出肯定不止如此，汗水湿透的不是衣服，是灌溉心灵的甘泉。在乐莹的肌肉上看到的不是炫耀，而且美，是一种身体由我的美，是付出之后得到了回报的美。她能打完，她一定能打完，场上宣布的结果是失败，但对乐莹来说，是一场想赢的成功。过去和现在的镜中对视，万分感动,5,知识混子,2024-02-13 00:24:45,116,江西,热辣滚烫
其实单从电影来说，可能到不了5星的程度。可是我就是想给女性导演以支持，没有男性的审视，没有刻板的印象，只有女性可以说出女性内心的声音。这不是一部关于减肥的电影，这是一部关于成长的电影。,5,你不要过来啊,2024-02-12 14:06:21,118,河南,热辣滚烫
"厉害啊贾玲老师，比李焕英的时候厉害太多了
滚烫热辣 ⭐⭐⭐⭐⭐
虽然确实是翻拍，但是太棒啦！没有主要讲打拳！完成的很好！
综艺那一趴太土了，但是瑕不掩瑜！
大家都演的很好，贾玲瘦下来真的挺震撼的，电影本身就是娱乐品，用瘦下来当噱头一点问题都没有，更何况她这个效果给电影院里大爷大妈激动的嗷呜嗷呜的，
有一个挺禁得起琢磨的表达，就是当这个人成为了为他人着想的人的时候，她就已经是一个狠人，一个婆罗门了，她最后反倒是被社会改造成了一个被人接受的“好看”的人，在她瘦下来的那一刻她就已经成功了，但这种成功或许是一种反修行，居然可以看做是失败的，这个点真挺厉害的",5,怀特金,2024-02-10 15:19:34,57,广东,热辣滚烫
"承认吧。贾玲真的就是吃这碗饭的
不光是努力 还有天赋
李焕英的时候我真觉得小打小闹 这一次翻拍百元之恋居然丝毫不慌
真心佩服 那些一直吹安藤樱的 就去继续捧百元吧 承认贾玲优秀不丢脸",5,兔子,2024-02-13 01:34:02,122,辽宁,热辣滚烫
"原版《百元之恋》虽然经典，但其实拍的非常克制，内敛。并没有《热辣滚烫》这么极致的痛感和快感。

《热辣滚烫》的痛，一定程度上接近《玛丽与马克思》，或者《被嫌弃的松子的一生》，虽然用喜剧的方式呈现，但那些来自四面八方的，中国式的琐碎的恶意，懂人都懂。

《热辣滚烫》的绝地反击，也因为贾玲燃烧自己的生命，而显得比原版有更极致的快感，她甚至都还没开始打，只是走出来与过去的自己对望，我就开始哭了，

已经没有办法用拍的好或者不好来简单的形容这部电影，减肥是看点，但绝不是这部影片唯一的意义。这部电影是送给每一位被生活pua 的人的礼物，记住you only live once，别委屈自己，认真活一生，yolo！！",5,宋大卡,2024-02-10 13:58:15,214,河北,热辣滚烫
仗义每多屠狗辈，谁能想到最后支持她并给予实际帮助的人反而是拳击馆的人呢,4,林深见鹿,2024-02-14 20:17:44,45,上海,热辣滚烫
让我落泪的不是剧情，是想到现在的小女孩们可以大年初一在大荧幕上看到一个女人狠狠锻炼、秀肌肉、出拳、流血的模样，感谢贾玲,5,bbibbibo,2024-02-10 19:00:26,303,陕西,热辣滚烫
"女性导演视角下的女性故事。那个风雨中独自上楼的剪影片段是我觉得全篇最美的镜头。雨过天晴之后却没有发现身体上的伤口，绝望由此宣泄而出。
女主角最终选择了自己坚持的目标，她只是想赢一次，变瘦只是迈向这个目标的收获之一。非常喜欢“她不是变瘦了，而是变强了”这句解读。我们的女主角找到了自我，她终于赢了一次，赢的是自己。",5,烟花句,2024-02-17 15:49:46,79,安徽,热辣滚烫
"这不是一个减肥故事。这是人生跌到谷底后的呐喊，是绝境中开出的花，是生的意志，是讨好型人格的成长，是womanpower…唯独不是一个简简单单的减肥故事。",5,花语时,2024-02-14 08:49:45,97,山东,热辣滚烫
第一部给妈妈，第二部给自己~ 花絮让人泪目,5,动感光波biubiu,2024-04-20 20:53:42,34,辽宁,热辣滚烫
我非常之厌恶此片营销，也无法跟原版比，因为完全弱化了导致女主真正崛起的那个情节，立意就莫名虚弱了很多，整部电影都有种沉甸甸的笨拙，但我确实有被打动，也很佩服她说到做到，我本身也是大基数减肥过的人，减肥并不能逆天改命，但很多时候，从减肥作为某种重启的开始，也不错,4,我累特,2024-02-10 18:50:42,35,江苏,热辣滚烫
黄赌毒黑政不能拍，敏感事件不能拍，这也不能拍那么不能拍，可贾玲还是拍出了满满的诚意，可稀罕死我了，《满江红》、《长津湖》……几个大导演你们脸红不？,5,一直在成长,2024-02-12 19:52:30,119,湖南,热辣滚烫
别天天靠营销赚钱了，挣差不多得了,1,fizzy默默,2024-02-12 09:26:57,194,山东,热辣滚烫
一夜风雨，刮开窗户，乐莹从窗台纵身一跃，周围人笑得超大声，我默默哭到止不住。一个对生活充满绝望的人，一次次选择付出真心，但又一次次被痛击到遍体鳞伤。乐莹是胆怯的，但她更是无所畏惧的，连死都不怕的人，还怕什么？走向拳击台的短短那段路，贾玲陪着乐莹一起，走过了四季。那个大拇指的意思像是在说，人只活一次，但你活了两次。过去的我已经死了，从现在起，你要带着我的那一份，好好努力活下去。不敢想象幕后纪录片会有多好哭，贾玲是真的把自己的身体当作了情感的容器，她在里面融入了最质朴的情感，也感染了所有人。,4,朝阳区妻夫木聪,2024-02-13 12:02:32,49,安徽,热辣滚烫
